fecha,sintomas_nuevos,ingreso_nuevos,muertes_nuevas,sintomas_acumulados,ingreso_acumulados,muertes_acumuladas,estado
2020-04-20,22,10,0,186,119,16,Hidalgo
2020-04-21,17,10,0,203,129,16,Hidalgo
2020-04-22,8,16,1,211,145,17,Hidalgo
2020-04-23,9,20,1,220,165,18,Hidalgo
2020-04-24,8,14,1,228,179,19,Hidalgo
2020-04-25,4,17,5,232,196,24,Hidalgo
2020-04-26,2,14,4,234,210,28,Hidalgo
2020-04-27,1,18,1,235,228,29,Hidalgo
2020-04-28,0,7,0,235,235,29,Hidalgo
2020-04-29,0,0,0,235,235,29,Hidalgo
2020-03-01,2,0,0,2,0,0,Jalisco
2020-03-02,0,0,0,2,0,0,Jalisco
2020-03-03,0,0,0,2,0,0,Jalisco
2020-03-04,1,0,0,3,0,0,Jalisco
2020-03-05,0,0,0,3,0,0,Jalisco
2020-03-06,2,0,0,5,0,0,Jalisco
2020-03-07,1,0,0,6,0,0,Jalisco
2020-03-08,3,0,0,9,0,0,Jalisco
2020-03-09,3,0,0,12,0,0,Jalisco
2020-03-10,4,0,0,16,0,0,Jalisco
2020-03-11,5,1,0,21,1,0,Jalisco
2020-03-12,8,3,0,29,4,0,Jalisco
2020-03-13,7,2,0,36,6,0,Jalisco
2020-03-14,8,5,0,44,11,0,Jalisco
2020-03-15,3,1,0,47,12,0,Jalisco
2020-03-16,6,12,0,53,24,0,Jalisco
2020-03-17,12,6,0,65,30,0,Jalisco
2020-03-18,6,17,0,71,47,0,Jalisco
2020-03-19,0,8,0,71,55,0,Jalisco
2020-03-20,8,5,1,79,60,1,Jalisco
2020-03-21,10,1,0,89,61,1,Jalisco
2020-03-22,6,3,0,95,64,1,Jalisco
2020-03-23,6,9,0,101,73,1,Jalisco
2020-03-24,4,7,0,105,80,1,Jalisco
2020-03-25,4,7,0,109,87,1,Jalisco
2020-03-26,1,6,2,110,93,3,Jalisco
2020-03-27,8,7,0,118,100,3,Jalisco
2020-03-28,2,2,0,120,102,3,Jalisco
2020-03-29,4,2,0,124,104,3,Jalisco
2020-03-30,8,7,0,132,111,3,Jalisco
2020-03-31,5,7,1,137,118,4,Jalisco
2020-04-01,3,2,0,140,120,4,Jalisco
2020-04-02,8,8,2,148,128,6,Jalisco
2020-04-03,8,10,0,156,138,6,Jalisco
2020-04-04,4,1,0,160,139,6,Jalisco
2020-04-05,3,2,1,163,141,7,Jalisco
2020-04-06,6,3,0,169,144,7,Jalisco
2020-04-07,10,6,1,179,150,8,Jalisco
2020-04-08,9,10,1,188,160,9,Jalisco
2020-04-09,7,5,0,195,165,9,Jalisco
2020-04-10,8,8,1,203,173,10,Jalisco
2020-04-11,4,5,1,207,178,11,Jalisco
2020-04-12,6,5,0,213,183,11,Jalisco
2020-04-13,8,11,0,221,194,11,Jalisco
2020-04-14,13,4,0,234,198,11,Jalisco
2020-04-15,6,12,0,240,210,11,Jalisco
2020-04-16,13,8,1,253,218,12,Jalisco
2020-04-17,12,14,1,265,232,13,Jalisco
2020-04-18,7,6,0,272,238,13,Jalisco
2020-04-19,5,3,2,277,241,15,Jalisco
2020-04-20,18,9,1,295,250,16,Jalisco
2020-04-21,10,15,1,305,265,17,Jalisco
2020-04-22,12,20,3,317,285,20,Jalisco
2020-04-23,2,14,0,319,299,20,Jalisco
2020-04-24,4,22,3,323,321,23,Jalisco
2020-04-25,0,2,2,323,323,25,Jalisco
2020-04-26,2,0,0,325,323,25,Jalisco
2020-04-27,0,1,0,325,324,25,Jalisco
2020-04-28,0,0,0,325,324,25,Jalisco
2020-04-29,0,1,0,325,325,25,Jalisco
2020-02-19,1,0,0,1,0,0,México
2020-02-20,0,0,0,1,0,0,México
2020-02-21,1,0,0,2,0,0,México
2020-02-22,0,0,0,2,0,0,México
2020-02-23,0,0,0,2,0,0,México
2020-02-24,0,0,0,2,0,0,México
2020-02-25,0,0,0,2,0,0,México
2020-02-26,0,0,0,2,0,0,México
2020-02-27,0,0,0,2,0,0,México
2020-02-28,0,1,0,2,1,0,México
2020-02-29,0,0,0,2,1,0,México
2020-03-01,0,0,0,2,1,0,México
2020-03-02,3,1,0,5,2,0,México
2020-03-03,1,0,0,6,2,0,México
2020-03-04,0,1,0,6,3,0,México
2020-03-05,3,0,0,9,3,0,México
2020-03-06,1,0,0,10,3,0,México
2020-03-07,5,0,0,15,3,0,México
2020-03-08,1,1,0,16,4,0,México
2020-03-09,8,1,0,24,5,0,México
2020-03-10,2,2,0,26,7,0,México
2020-03-11,2,1,0,28,8,0,México
2020-03-12,3,1,0,31,9,0,México
2020-03-13,9,11,0,40,20,0,México
2020-03-14,5,2,0,45,22,0,México
2020-03-15,11,4,0,56,26,0,México
2020-03-16,15,6,0,71,32,0,México
2020-03-17,6,2,0,77,34,0,México
2020-03-18,10,2,0,87,36,0,México
2020-03-19,9,6,0,96,42,0,México
2020-03-20,17,10,0,113,52,0,México
2020-03-21,13,6,0,126,58,0,México
2020-03-22,18,3,0,144,61,0,México
2020-03-23,21,9,0,165,70,0,México
2020-03-24,25,25,0,190,95,0,México
2020-03-25,22,24,0,212,119,0,México
2020-03-26,31,28,0,243,147,0,México
2020-03-27,34,37,0,277,184,0,México
2020-03-28,22,15,2,299,199,2,México
2020-03-29,23,7,1,322,206,3,México
2020-03-30,47,45,0,369,251,3,México
2020-03-31,34,27,1,403,278,4,México
2020-04-01,51,36,0,454,314,4,México
2020-04-02,29,34,4,483,348,8,México
2020-04-03,42,37,3,525,385,11,México
2020-04-04,53,26,3,578,411,14,México
2020-04-05,36,27,4,614,438,18,México
2020-04-06,73,52,4,687,490,22,México
2020-04-07,46,48,8,733,538,30,México
2020-04-08,71,59,4,804,597,34,México
2020-04-09,56,31,1,860,628,35,México
2020-04-10,94,54,4,954,682,39,México
2020-04-11,84,46,7,1038,728,46,México
2020-04-12,82,45,9,1120,773,55,México
2020-04-13,114,98,6,1234,871,61,México
2020-04-14,92,84,8,1326,955,69,México
2020-04-15,131,118,8,1457,1073,77,México
2020-04-16,122,99,3,1579,1172,80,México
2020-04-17,117,108,6,1696,1280,86,México
2020-04-18,105,94,11,1801,1374,97,México
2020-04-19,82,101,5,1883,1475,102,México
2020-04-20,62,152,6,1945,1627,108,México
2020-04-21,47,173,8,1992,1800,116,México
2020-04-22,26,115,7,2018,1915,123,México
2020-04-23,17,67,6,2035,1982,129,México
2020-04-24,9,43,4,2044,2025,133,México
2020-04-25,5,15,5,2049,2040,138,México
2020-04-26,2,2,4,2051,2042,142,México
2020-04-27,2,10,0,2053,2052,142,México
2020-04-28,0,1,1,2053,2053,143,México
2020-04-29,0,0,0,2053,2053,143,México
2020-03-09,1,0,0,1,0,0,Michoacán
2020-03-10,0,0,0,1,0,0,Michoacán
2020-03-11,0,0,0,1,0,0,Michoacán
2020-03-12,0,0,0,1,0,0,Michoacán
2020-03-13,0,0,0,1,0,0,Michoacán
2020-03-14,0,0,0,1,0,0,Michoacán
2020-03-15,8,0,0,9,0,0,Michoacán
2020-03-16,1,0,0,10,0,0,Michoacán
2020-03-17,2,0,0,12,0,0,Michoacán
2020-03-18,4,1,0,16,1,0,Michoacán
2020-03-19,0,1,0,16,2,0,Michoacán
2020-03-20,1,2,0,17,4,0,Michoacán
2020-03-21,0,5,0,17,9,0,Michoacán
2020-03-22,4,0,0,21,9,0,Michoacán
2020-03-23,4,3,0,25,12,0,Michoacán
2020-03-24,2,3,0,27,15,0,Michoacán
2020-03-25,4,2,0,31,17,0,Michoacán
2020-03-26,2,3,1,33,20,1,Michoacán
2020-03-27,3,1,0,36,21,1,Michoacán
2020-03-28,1,2,0,37,23,1,Michoacán
2020-03-29,1,3,0,38,26,1,Michoacán
2020-03-30,2,0,0,40,26,1,Michoacán
2020-03-31,1,4,0,41,30,1,Michoacán
2020-04-01,10,3,0,51,33,1,Michoacán
2020-04-02,3,0,0,54,33,1,Michoacán
2020-04-03,2,6,1,56,39,2,Michoacán
2020-04-04,3,2,2,59,41,4,Michoacán
2020-04-05,6,2,0,65,43,4,Michoacán
2020-04-06,5,6,1,70,49,5,Michoacán
2020-04-07,15,6,0,85,55,5,Michoacán
2020-04-08,8,4,1,93,59,6,Michoacán
2020-04-09,7,9,1,100,68,7,Michoacán
2020-04-10,13,2,1,113,70,8,Michoacán
2020-04-11,7,2,1,120,72,9,Michoacán
2020-04-12,11,4,0,131,76,9,Michoacán
2020-04-13,19,13,4,150,89,13,Michoacán
2020-04-14,9,15,1,159,104,14,Michoacán
2020-04-15,11,9,0,170,113,14,Michoacán
2020-04-16,16,8,2,186,121,16,Michoacán
2020-04-17,19,13,0,205,134,16,Michoacán
2020-04-18,14,7,1,219,141,17,Michoacán
2020-04-19,9,10,3,228,151,20,Michoacán
2020-04-20,21,27,4,249,178,24,Michoacán
2020-04-21,7,13,0,256,191,24,Michoacán
2020-04-22,11,11,1,267,202,25,Michoacán
2020-04-23,7,16,3,274,218,28,Michoacán
2020-04-24,7,23,2,281,241,30,Michoacán
2020-04-25,2,27,4,283,268,34,Michoacán
2020-04-26,2,6,3,285,274,37,Michoacán
2020-04-27,2,13,0,287,287,37,Michoacán
2020-04-28,0,0,1,287,287,38,Michoacán
2020-04-29,0,0,0,287,287,38,Michoacán
2020-03-09,1,1,0,1,1,0,Morelos
2020-03-10,0,0,0,1,1,0,Morelos
2020-03-11,0,0,0,1,1,0,Morelos
2020-03-12,0,0,0,1,1,0,Morelos
2020-03-13,0,0,0,1,1,0,Morelos
2020-03-14,1,0,0,2,1,0,Morelos
2020-03-15,0,0,0,2,1,0,Morelos
2020-03-16,1,0,0,3,1,0,Morelos
2020-03-17,1,1,0,4,2,0,Morelos
2020-03-18,0,1,0,4,3,0,Morelos
2020-03-19,1,0,0,5,3,0,Morelos
2020-03-20,1,0,0,6,3,0,Morelos
2020-03-21,2,1,0,8,4,0,Morelos
2020-03-22,2,0,0,10,4,0,Morelos
2020-03-23,3,2,0,13,6,0,Morelos
2020-03-24,0,3,0,13,9,0,Morelos
2020-03-25,0,0,0,13,9,0,Morelos
2020-03-26,2,0,0,15,9,0,Morelos
2020-03-27,1,0,0,16,9,0,Morelos
2020-03-28,2,1,1,18,10,1,Morelos
2020-03-29,1,0,1,19,10,2,Morelos
2020-03-30,5,2,0,24,12,2,Morelos
2020-03-31,3,1,1,27,13,3,Morelos
2020-04-01,8,3,1,35,16,4,Morelos
2020-04-02,4,7,0,39,23,4,Morelos
2020-04-03,3,1,0,42,24,4,Morelos
2020-04-04,5,2,0,47,26,4,Morelos
2020-04-05,7,3,0,54,29,4,Morelos
2020-04-06,2,7,1,56,36,5,Morelos
2020-04-07,2,6,1,58,42,6,Morelos
2020-04-08,7,6,1,65,48,7,Morelos
2020-04-09,2,6,0,67,54,7,Morelos
2020-04-10,13,1,0,80,55,7,Morelos
2020-04-11,5,2,0,85,57,7,Morelos
2020-04-12,8,4,0,93,61,7,Morelos
2020-04-13,15,7,3,108,68,10,Morelos
2020-04-14,7,9,0,115,77,10,Morelos
2020-04-15,10,8,1,125,85,11,Morelos
2020-04-16,10,9,0,135,94,11,Morelos
2020-04-17,13,9,1,148,103,12,Morelos
2020-04-18,26,5,0,174,108,12,Morelos
2020-04-19,16,7,3,190,115,15,Morelos
2020-04-20,26,23,3,216,138,18,Morelos
2020-04-21,15,19,0,231,157,18,Morelos
2020-04-22,10,21,5,241,178,23,Morelos
2020-04-23,4,18,3,245,196,26,Morelos
2020-04-24,13,26,1,258,222,27,Morelos
2020-04-25,3,10,0,261,232,27,Morelos
2020-04-26,0,19,2,261,251,29,Morelos
2020-04-27,0,10,0,261,261,29,Morelos
2020-04-28,0,0,1,261,261,30,Morelos
2020-04-29,0,0,0,261,261,30,Morelos
2020-01-06,1,1,0,1,1,0,Nayarit
2020-01-07,0,0,0,1,1,0,Nayarit
2020-01-08,0,0,0,1,1,0,Nayarit
2020-01-09,0,0,0,1,1,0,Nayarit
2020-01-10,0,0,0,1,1,0,Nayarit
2020-01-11,0,0,0,1,1,0,Nayarit
2020-01-12,0,0,0,1,1,0,Nayarit
2020-01-13,0,0,0,1,1,0,Nayarit
2020-01-14,0,0,0,1,1,0,Nayarit
2020-01-15,0,0,0,1,1,0,Nayarit
2020-01-16,0,0,0,1,1,0,Nayarit
2020-01-17,0,0,0,1,1,0,Nayarit
2020-01-18,0,0,0,1,1,0,Nayarit
2020-01-19,0,0,0,1,1,0,Nayarit
2020-01-20,0,0,0,1,1,0,Nayarit
2020-01-21,0,0,0,1,1,0,Nayarit
2020-01-22,0,0,0,1,1,0,Nayarit
2020-01-23,0,0,0,1,1,0,Nayarit
2020-01-24,0,0,0,1,1,0,Nayarit
2020-01-25,0,0,0,1,1,0,Nayarit
2020-01-26,0,0,0,1,1,0,Nayarit
2020-01-27,0,0,0,1,1,0,Nayarit
2020-01-28,0,0,0,1,1,0,Nayarit
2020-01-29,0,0,0,1,1,0,Nayarit
2020-01-30,0,0,0,1,1,0,Nayarit
2020-01-31,0,0,0,1,1,0,Nayarit
2020-02-01,0,0,0,1,1,0,Nayarit
2020-02-02,0,0,0,1,1,0,Nayarit
2020-02-03,0,0,0,1,1,0,Nayarit
2020-02-04,0,0,0,1,1,0,Nayarit
2020-02-05,0,0,0,1,1,0,Nayarit
2020-02-06,0,0,0,1,1,0,Nayarit
2020-02-07,0,0,0,1,1,0,Nayarit
2020-02-08,0,0,0,1,1,0,Nayarit
2020-02-09,0,0,0,1,1,0,Nayarit
2020-02-10,0,0,0,1,1,0,Nayarit
2020-02-11,0,0,0,1,1,0,Nayarit
2020-02-12,0,0,0,1,1,0,Nayarit
2020-02-13,0,0,0,1,1,0,Nayarit
2020-02-14,0,0,0,1,1,0,Nayarit
2020-02-15,0,0,0,1,1,0,Nayarit
2020-02-16,0,0,0,1,1,0,Nayarit
2020-02-17,0,0,0,1,1,0,Nayarit
2020-02-18,0,0,0,1,1,0,Nayarit
2020-02-19,0,0,0,1,1,0,Nayarit
2020-02-20,0,0,0,1,1,0,Nayarit
2020-02-21,0,0,0,1,1,0,Nayarit
2020-02-22,0,0,0,1,1,0,Nayarit
2020-02-23,0,0,0,1,1,0,Nayarit
2020-02-24,0,0,0,1,1,0,Nayarit
2020-02-25,0,0,0,1,1,0,Nayarit
2020-02-26,0,0,0,1,1,0,Nayarit
2020-02-27,0,0,0,1,1,0,Nayarit
2020-02-28,0,0,0,1,1,0,Nayarit
2020-02-29,0,0,0,1,1,0,Nayarit
2020-03-01,0,0,0,1,1,0,Nayarit
2020-03-02,0,0,0,1,1,0,Nayarit
2020-03-03,0,0,0,1,1,0,Nayarit
2020-03-04,0,0,0,1,1,0,Nayarit
2020-03-05,0,0,0,1,1,0,Nayarit
2020-03-06,0,0,0,1,1,0,Nayarit
2020-03-07,0,0,0,1,1,0,Nayarit
2020-03-08,0,0,0,1,1,0,Nayarit
2020-03-09,0,0,0,1,1,0,Nayarit
2020-03-10,1,0,0,2,1,0,Nayarit
2020-03-11,0,0,0,2,1,0,Nayarit
2020-03-12,0,0,0,2,1,0,Nayarit
2020-03-13,0,0,0,2,1,0,Nayarit
2020-03-14,0,0,0,2,1,0,Nayarit
2020-03-15,0,0,0,2,1,0,Nayarit
2020-03-16,0,0,0,2,1,0,Nayarit
2020-03-17,1,0,0,3,1,0,Nayarit
2020-03-18,0,1,0,3,2,0,Nayarit
2020-03-19,1,1,0,4,3,0,Nayarit
2020-03-20,0,0,0,4,3,0,Nayarit
2020-03-21,1,0,0,5,3,0,Nayarit
2020-03-22,0,0,0,5,3,0,Nayarit
2020-03-23,0,1,0,5,4,0,Nayarit
2020-03-24,2,3,0,7,7,0,Nayarit
2020-03-25,0,0,0,7,7,0,Nayarit
2020-03-26,0,0,0,7,7,0,Nayarit
2020-03-27,2,0,0,9,7,0,Nayarit
2020-03-28,0,0,0,9,7,0,Nayarit
2020-03-29,0,0,0,9,7,0,Nayarit
2020-03-30,0,0,1,9,7,1,Nayarit
2020-03-31,3,2,0,12,9,1,Nayarit
2020-04-01,2,0,0,14,9,1,Nayarit
2020-04-02,3,0,0,17,9,1,Nayarit
2020-04-03,1,1,0,18,10,1,Nayarit
2020-04-04,2,4,0,20,14,1,Nayarit
2020-04-05,4,2,0,24,16,1,Nayarit
2020-04-06,1,2,0,25,18,1,Nayarit
2020-04-07,1,2,0,26,20,1,Nayarit
2020-04-08,2,1,3,28,21,4,Nayarit
2020-04-09,1,2,1,29,23,5,Nayarit
2020-04-10,3,0,0,32,23,5,Nayarit
2020-04-11,1,2,0,33,25,5,Nayarit
2020-04-12,1,3,1,34,28,6,Nayarit
2020-04-13,3,2,0,37,30,6,Nayarit
2020-04-14,3,2,0,40,32,6,Nayarit
2020-04-15,1,2,0,41,34,6,Nayarit
2020-04-16,2,3,0,43,37,6,Nayarit
2020-04-17,8,3,1,51,40,7,Nayarit
2020-04-18,3,2,0,54,42,7,Nayarit
2020-04-19,2,2,0,56,44,7,Nayarit
2020-04-20,1,1,2,57,45,9,Nayarit
2020-04-21,2,3,0,59,48,9,Nayarit
2020-04-22,2,3,0,61,51,9,Nayarit
2020-04-23,2,4,0,63,55,9,Nayarit
2020-04-24,1,3,0,64,58,9,Nayarit
2020-04-25,1,1,0,65,59,9,Nayarit
2020-04-26,1,2,2,66,61,11,Nayarit
2020-04-27,0,5,1,66,66,12,Nayarit
2020-04-28,0,0,0,66,66,12,Nayarit
2020-04-29,0,0,0,66,66,12,Nayarit
2020-03-02,1,0,0,1,0,0,Nuevo León
2020-03-03,0,0,0,1,0,0,Nuevo León
2020-03-04,1,0,0,2,0,0,Nuevo León
2020-03-05,1,0,0,3,0,0,Nuevo León
2020-03-06,1,0,0,4,0,0,Nuevo León
2020-03-07,2,0,0,6,0,0,Nuevo León
2020-03-08,0,0,0,6,0,0,Nuevo León
2020-03-09,9,0,0,15,0,0,Nuevo León
2020-03-10,2,2,0,17,2,0,Nuevo León
2020-03-11,5,4,0,22,6,0,Nuevo León
2020-03-12,2,0,0,24,6,0,Nuevo León
2020-03-13,6,5,0,30,11,0,Nuevo León
2020-03-14,8,6,0,38,17,0,Nuevo León
2020-03-15,7,0,0,45,17,0,Nuevo León
2020-03-16,3,6,0,48,23,0,Nuevo León
2020-03-17,8,6,0,56,29,0,Nuevo León
2020-03-18,6,9,0,62,38,0,Nuevo León
2020-03-19,5,4,0,67,42,0,Nuevo León
2020-03-20,5,12,0,72,54,0,Nuevo León
2020-03-21,3,4,0,75,58,0,Nuevo León
2020-03-22,4,4,0,79,62,0,Nuevo León
2020-03-23,3,5,0,82,67,0,Nuevo León
2020-03-24,1,5,0,83,72,0,Nuevo León
2020-03-25,3,0,0,86,72,0,Nuevo León
2020-03-26,3,2,0,89,74,0,Nuevo León
2020-03-27,2,8,0,91,82,0,Nuevo León
2020-03-28,1,2,0,92,84,0,Nuevo León
2020-03-29,2,3,0,94,87,0,Nuevo León
2020-03-30,5,5,0,99,92,0,Nuevo León
2020-03-31,7,0,0,106,92,0,Nuevo León
2020-04-01,6,1,0,112,93,0,Nuevo León
2020-04-02,11,5,0,123,98,0,Nuevo León
2020-04-03,7,1,3,130,99,3,Nuevo León
2020-04-04,2,3,0,132,102,3,Nuevo León
2020-04-05,8,2,1,140,104,4,Nuevo León
2020-04-06,10,12,0,150,116,4,Nuevo León
2020-04-07,13,6,2,163,122,6,Nuevo León
2020-04-08,12,7,0,175,129,6,Nuevo León
2020-04-09,13,2,0,188,131,6,Nuevo León
2020-04-10,25,22,0,213,153,6,Nuevo León
2020-04-11,17,7,0,230,160,6,Nuevo León
2020-04-12,9,15,0,239,175,6,Nuevo León
2020-04-13,11,19,0,250,194,6,Nuevo León
2020-04-14,9,20,0,259,214,6,Nuevo León
2020-04-15,7,14,0,266,228,6,Nuevo León
2020-04-16,8,13,1,274,241,7,Nuevo León
2020-04-17,8,9,0,282,250,7,Nuevo León
2020-04-18,6,7,0,288,257,7,Nuevo León
2020-04-19,7,2,1,295,259,8,Nuevo León
2020-04-20,6,12,1,301,271,9,Nuevo León
2020-04-21,5,15,0,306,286,9,Nuevo León
2020-04-22,7,10,1,313,296,10,Nuevo León
2020-04-23,3,4,1,316,300,11,Nuevo León
2020-04-24,2,5,0,318,305,11,Nuevo León
2020-04-25,3,3,0,321,308,11,Nuevo León
2020-04-26,3,3,1,324,311,12,Nuevo León
2020-04-27,0,10,1,324,321,13,Nuevo León
2020-04-28,0,3,0,324,324,13,Nuevo León
2020-04-29,0,0,0,324,324,13,Nuevo León
2020-03-09,1,0,0,1,0,0,Oaxaca
2020-03-10,1,0,0,2,0,0,Oaxaca
2020-03-11,0,0,0,2,0,0,Oaxaca
2020-03-12,1,0,0,3,0,0,Oaxaca
2020-03-13,0,2,0,3,2,0,Oaxaca
2020-03-14,0,0,0,3,2,0,Oaxaca
2020-03-15,0,0,0,3,2,0,Oaxaca
2020-03-16,1,0,0,4,2,0,Oaxaca
2020-03-17,0,0,0,4,2,0,Oaxaca
2020-03-18,0,0,0,4,2,0,Oaxaca
2020-03-19,2,1,0,6,3,0,Oaxaca
2020-03-20,3,0,0,9,3,0,Oaxaca
2020-03-21,1,1,0,10,4,0,Oaxaca
2020-03-22,1,1,0,11,5,0,Oaxaca
2020-03-23,4,2,0,15,7,0,Oaxaca
2020-03-24,1,1,0,16,8,0,Oaxaca
2020-03-25,1,3,0,17,11,0,Oaxaca
2020-03-26,3,3,0,20,14,0,Oaxaca
2020-03-27,3,1,0,23,15,0,Oaxaca
2020-03-28,4,1,0,27,16,0,Oaxaca
2020-03-29,3,2,1,30,18,1,Oaxaca
2020-03-30,3,2,0,33,20,1,Oaxaca
2020-03-31,1,5,0,34,25,1,Oaxaca
2020-04-01,0,1,0,34,26,1,Oaxaca
2020-04-02,0,0,0,34,26,1,Oaxaca
2020-04-03,5,3,0,39,29,1,Oaxaca
2020-04-04,2,2,0,41,31,1,Oaxaca
2020-04-05,3,2,0,44,33,1,Oaxaca
2020-04-06,5,6,0,49,39,1,Oaxaca
2020-04-07,1,0,0,50,39,1,Oaxaca
2020-04-08,1,4,0,51,43,1,Oaxaca
2020-04-09,5,0,1,56,43,2,Oaxaca
2020-04-10,7,2,0,63,45,2,Oaxaca
2020-04-11,0,2,2,63,47,4,Oaxaca
2020-04-12,4,2,0,67,49,4,Oaxaca
2020-04-13,1,4,0,68,53,4,Oaxaca
2020-04-14,11,4,1,79,57,5,Oaxaca
2020-04-15,10,6,0,89,63,5,Oaxaca
2020-04-16,4,4,0,93,67,5,Oaxaca
2020-04-17,2,8,1,95,75,6,Oaxaca
2020-04-18,6,5,0,101,80,6,Oaxaca
2020-04-19,6,3,1,107,83,7,Oaxaca
2020-04-20,8,6,1,115,89,8,Oaxaca
2020-04-21,2,2,1,117,91,9,Oaxaca
2020-04-22,3,8,1,120,99,10,Oaxaca
2020-04-23,3,7,4,123,106,14,Oaxaca
2020-04-24,5,9,1,128,115,15,Oaxaca
2020-04-25,0,5,0,128,120,15,Oaxaca
2020-04-26,0,3,1,128,123,16,Oaxaca
2020-04-27,0,5,2,128,128,18,Oaxaca
2020-04-28,0,0,0,128,128,18,Oaxaca
2020-04-29,0,0,0,128,128,18,Oaxaca
2020-03-05,2,0,0,2,0,0,Puebla
2020-03-06,0,0,0,2,0,0,Puebla
2020-03-07,0,0,0,2,0,0,Puebla
2020-03-08,2,0,0,4,0,0,Puebla
2020-03-09,4,0,0,8,0,0,Puebla
2020-03-10,3,0,0,11,0,0,Puebla
2020-03-11,2,1,0,13,1,0,Puebla
2020-03-12,1,1,0,14,2,0,Puebla
2020-03-13,4,4,0,18,6,0,Puebla
2020-03-14,4,2,0,22,8,0,Puebla
2020-03-15,3,3,0,25,11,0,Puebla
2020-03-16,11,2,0,36,13,0,Puebla
2020-03-17,5,4,0,41,17,0,Puebla
2020-03-18,6,3,0,47,20,0,Puebla
2020-03-19,1,5,0,48,25,0,Puebla
2020-03-20,10,5,0,58,30,0,Puebla
2020-03-21,8,3,0,66,33,0,Puebla
2020-03-22,9,1,0,75,34,0,Puebla
2020-03-23,14,8,0,89,42,0,Puebla
2020-03-24,7,15,0,96,57,0,Puebla
2020-03-25,4,6,0,100,63,0,Puebla
2020-03-26,6,14,0,106,77,0,Puebla
2020-03-27,13,8,1,119,85,1,Puebla
2020-03-28,26,13,1,145,98,2,Puebla
2020-03-29,25,4,0,170,102,2,Puebla
2020-03-30,19,14,0,189,116,2,Puebla
2020-03-31,9,22,1,198,138,3,Puebla
2020-04-01,16,13,1,214,151,4,Puebla
2020-04-02,22,17,1,236,168,5,Puebla
2020-04-03,16,14,1,252,182,6,Puebla
2020-04-04,12,10,2,264,192,8,Puebla
2020-04-05,11,6,3,275,198,11,Puebla
2020-04-06,17,22,4,292,220,15,Puebla
2020-04-07,5,11,7,297,231,22,Puebla
2020-04-08,7,20,1,304,251,23,Puebla
2020-04-09,11,11,1,315,262,24,Puebla
2020-04-10,19,9,4,334,271,28,Puebla
2020-04-11,20,11,4,354,282,32,Puebla
2020-04-12,17,4,2,371,286,34,Puebla
2020-04-13,30,21,3,401,307,37,Puebla
2020-04-14,18,12,4,419,319,41,Puebla
2020-04-15,20,23,1,439,342,42,Puebla
2020-04-16,21,19,4,460,361,46,Puebla
2020-04-17,26,27,3,486,388,49,Puebla
2020-04-18,28,26,6,514,414,55,Puebla
2020-04-19,25,16,4,539,430,59,Puebla
2020-04-20,23,25,3,562,455,62,Puebla
2020-04-21,20,21,3,582,476,65,Puebla
2020-04-22,10,29,2,592,505,67,Puebla
2020-04-23,12,27,2,604,532,69,Puebla
2020-04-24,13,28,1,617,560,70,Puebla
2020-04-25,6,21,1,623,581,71,Puebla
2020-04-26,2,17,4,625,598,75,Puebla
2020-04-27,0,18,3,625,616,78,Puebla
2020-04-28,0,9,3,625,625,81,Puebla
2020-04-29,0,0,0,625,625,81,Puebla
2020-03-05,1,0,0,1,0,0,Querétaro
2020-03-06,0,0,0,1,0,0,Querétaro
2020-03-07,0,0,0,1,0,0,Querétaro
2020-03-08,1,0,0,2,0,0,Querétaro
2020-03-09,1,0,0,3,0,0,Querétaro
2020-03-10,4,2,0,7,2,0,Querétaro
2020-03-11,1,1,0,8,3,0,Querétaro
2020-03-12,0,1,0,8,4,0,Querétaro
2020-03-13,1,2,0,9,6,0,Querétaro
2020-03-14,1,1,0,10,7,0,Querétaro
2020-03-15,1,0,0,11,7,0,Querétaro
2020-03-16,4,0,0,15,7,0,Querétaro
2020-03-17,3,2,0,18,9,0,Querétaro
2020-03-18,2,2,0,20,11,0,Querétaro
2020-03-19,0,3,0,20,14,0,Querétaro
2020-03-20,3,1,0,23,15,0,Querétaro
2020-03-21,2,1,0,25,16,0,Querétaro
2020-03-22,2,0,0,27,16,0,Querétaro
2020-03-23,3,3,0,30,19,0,Querétaro
2020-03-24,0,4,0,30,23,0,Querétaro
2020-03-25,3,2,0,33,25,0,Querétaro
2020-03-26,4,1,0,37,26,0,Querétaro
2020-03-27,2,3,0,39,29,0,Querétaro
2020-03-28,2,0,1,41,29,1,Querétaro
2020-03-29,1,1,0,42,30,1,Querétaro
2020-03-30,1,2,0,43,32,1,Querétaro
2020-03-31,1,5,0,44,37,1,Querétaro
2020-04-01,4,4,0,48,41,1,Querétaro
2020-04-02,2,1,1,50,42,2,Querétaro
2020-04-03,4,4,0,54,46,2,Querétaro
2020-04-04,3,1,0,57,47,2,Querétaro
2020-04-05,2,0,0,59,47,2,Querétaro
2020-04-06,3,4,0,62,51,2,Querétaro
2020-04-07,3,4,0,65,55,2,Querétaro
2020-04-08,1,3,0,66,58,2,Querétaro
2020-04-09,2,3,0,68,61,2,Querétaro
2020-04-10,4,2,1,72,63,3,Querétaro
2020-04-11,5,2,1,77,65,4,Querétaro
2020-04-12,6,1,0,83,66,4,Querétaro
